invoice_month,account_id,subscription,service,resource_group,resource_id,region,usage_qty,unit_cost,cost,raw_json
2025-05-01,acct-1,sub-1,Compute,rg-prod,res-0470,southeastasia,24.596,1.351,33.22,{}
2025-05-01,acct-1,sub-1,Storage,rg-dev,res-0471,eastus,43.94,1.907,83.81,{}
2025-05-01,acct-1,sub-1,Compute,rg-dev,res-0472,westeurope,41.952,0.375,15.74,{}
2025-05-01,acct-1,sub-1,DB,rg-prod,res-0473,southeastasia,30.015,8.181,245.54,{}
2025-05-01,acct-1,sub-1,Networking,rg-prod,res-0474,southeastasia,24.123,10.842,261.53,{}
2025-05-01,acct-1,sub-1,DB,rg-dev,res-0475,eastus,47.293,3.651,172.68,{}
2025-05-01,acct-1,sub-1,DB,rg-staging,res-0476,westeurope,36.058,3.793,136.77,{}
2025-05-01,acct-1,sub-1,Compute,rg-staging,res-0477,southeastasia,37.643,1.188,44.73,{}
2025-05-01,acct-1,sub-1,Networking,rg-prod,res-0478,westeurope,46.786,1.366,63.91,{}
2025-05-01,acct-1,sub-1,Storage,rg-prod,res-0479,westeurope,33.409,2.107,70.39,{}
2025-05-01,acct-1,sub-1,Compute,rg-prod,res-0480,westeurope,22.708,5.271,119.69,{}
2025-05-01,acct-1,sub-1,Storage,rg-dev,res-0481,westeurope,42.689,2.149,91.75,{}
2025-05-01,acct-1,sub-1,Compute,rg-prod,res-0482,westeurope,41.23,2.258,93.1,{}
2025-05-01,acct-1,sub-1,DB,rg-staging,res-0483,eastus,42.109,2.804,118.09,{}
2025-05-01,acct-1,sub-1,Storage,rg-dev,res-0484,westeurope,13.174,9.078,119.6,{}
2025-05-01,acct-1,sub-1,Compute,rg-prod,res-0485,southeastasia,32.382,2.632,85.22,{}
2025-05-01,acct-1,sub-1,Networking,rg-prod,res-0486,eastus,12.833,2.619,33.61,{}
2025-05-01,acct-1,sub-1,Networking,rg-prod,res-0487,eastus,13.047,21.057,274.73,{}
2025-05-01,acct-1,sub-1,Compute,rg-dev,res-0488,eastus,38.463,1.734,66.7,{}
2025-05-01,acct-1,sub-1,Compute,rg-staging,res-0489,southeastasia,17.124,5.964,102.12,{}
2025-05-01,acct-1,sub-1,Networking,rg-dev,res-0490,southeastasia,21.421,5.363,114.88,{}
2025-05-01,acct-1,sub-1,Storage,rg-staging,res-0491,eastus,16.439,12.091,198.77,{}
2025-05-01,acct-1,sub-1,DB,rg-prod,res-0492,southeastasia,9.099,1.683,15.31,{}
2025-05-01,acct-1,sub-1,Storage,rg-staging,res-0493,westeurope,23.356,11.639,271.84,{}
2025-05-01,acct-1,sub-1,Networking,rg-dev,res-0494,westeurope,31.173,5.614,175.01,{}
2025-05-01,acct-1,sub-1,DB,rg-dev,res-0495,southeastasia,13.129,1.2,15.76,{}
2025-05-01,acct-1,sub-1,Networking,rg-dev,res-0496,eastus,13.476,3.627,48.88,{}
2025-05-01,acct-1,sub-1,Storage,rg-prod,res-0497,eastus,5.254,36.888,193.81,{}
2025-05-01,acct-1,sub-1,DB,rg-prod,res-0498,eastus,37.032,5.484,203.08,{}
2025-05-01,acct-1,sub-1,Compute,rg-dev,res-0499,westeurope,49.258,0.421,20.76,{}
2025-06-01,acct-1,sub-1,Compute,rg-staging,res-0000,westeurope,49.794,4.723,235.17,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0001,southeastasia,22.609,2.194,49.6,{}
2025-06-01,acct-1,sub-1,Networking,rg-prod,res-0002,eastus,32.539,9.076,295.31,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0003,westeurope,25.91,3.916,101.46,{}
2025-06-01,acct-1,sub-1,Networking,rg-dev,res-0004,eastus,22.155,8.04,178.12,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0005,southeastasia,16.707,10.751,179.62,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0006,westeurope,0.237,287.806,68.21,{}
2025-06-01,acct-1,sub-1,Compute,rg-prod,res-0007,westeurope,22.908,19.057,436.55,{}
2025-06-01,acct-1,sub-1,Networking,rg-prod,res-0008,southeastasia,28.512,1.335,38.06,{}
2025-06-01,acct-1,sub-1,Compute,rg-prod,res-0009,eastus,4.849,46.68,226.35,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0010,eastus,19.285,3.479,67.1,{}
2025-06-01,acct-1,sub-1,Compute,rg-staging,res-0011,southeastasia,8.645,4.746,41.03,{}
2025-06-01,acct-1,sub-1,Networking,rg-dev,res-0012,westeurope,41.777,1.894,79.13,{}
2025-06-01,acct-1,sub-1,Compute,rg-staging,res-0013,westeurope,33.758,1.697,57.3,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0014,westeurope,38.422,2.776,106.66,{}
2025-06-01,acct-1,sub-1,Storage,rg-prod,res-0015,eastus,40.061,1.895,75.93,{}
2025-06-01,acct-1,sub-1,Compute,rg-dev,res-0016,westeurope,44.983,0.928,41.74,{}
2025-06-01,acct-1,sub-1,Storage,rg-dev,res-0017,eastus,2.408,126.2,303.89,{}
2025-06-01,acct-1,sub-1,Storage,rg-prod,res-0018,westeurope,48.104,2.773,133.38,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0019,westeurope,6.898,44.103,304.22,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0020,eastus,17.28,7.936,137.14,{}
2025-06-01,acct-1,sub-1,Compute,rg-prod,res-0021,westeurope,12.483,2.192,27.36,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0022,westeurope,12.188,2.347,28.61,{}
2025-06-01,acct-1,sub-1,Storage,rg-dev,res-0023,westeurope,38.346,0.883,33.85,{}
2025-06-01,acct-1,sub-1,Networking,rg-prod,res-0024,southeastasia,40.062,4.309,172.61,{}
2025-06-01,acct-1,sub-1,Networking,rg-staging,res-0025,eastus,44.45,0.458,20.36,{}
2025-06-01,acct-1,sub-1,Compute,rg-dev,res-0026,westeurope,43.656,2.381,103.93,{}
2025-06-01,acct-1,sub-1,Storage,rg-prod,res-0027,westeurope,45.115,2.577,116.26,{}
2025-06-01,acct-1,sub-1,Compute,rg-prod,res-0028,eastus,9.905,27.333,270.73,{}
2025-06-01,acct-1,sub-1,Compute,rg-dev,res-0029,southeastasia,45.406,2.026,92.0,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0030,eastus,19.02,6.442,122.52,{}
2025-06-01,acct-1,sub-1,Storage,rg-dev,res-0031,southeastasia,26.94,8.669,233.54,{}
2025-06-01,acct-1,sub-1,Networking,rg-staging,res-0032,eastus,25.624,5.315,136.19,{}
2025-06-01,acct-1,sub-1,DB,rg-prod,res-0033,westeurope,23.191,8.994,208.59,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0034,eastus,45.063,3.244,146.17,{}
2025-06-01,acct-1,sub-1,Storage,rg-prod,res-0035,southeastasia,46.804,6.73,315.01,{}
2025-06-01,acct-1,sub-1,DB,rg-prod,res-0036,westeurope,47.139,0.815,38.41,{}
2025-06-01,acct-1,sub-1,Networking,rg-staging,res-0037,westeurope,29.829,7.743,230.98,{}
2025-06-01,acct-1,sub-1,Compute,rg-staging,res-0038,westeurope,7.07,18.395,130.05,{}
2025-06-01,acct-1,sub-1,Networking,rg-dev,res-0039,westeurope,29.302,10.784,315.98,{}
2025-06-01,acct-1,sub-1,Storage,rg-prod,res-0040,westeurope,26.299,7.573,199.15,{}
2025-06-01,acct-1,sub-1,Storage,rg-prod,res-0041,eastus,37.212,6.343,236.03,{}
2025-06-01,acct-1,sub-1,DB,rg-dev,res-0042,southeastasia,23.864,16.184,386.21,{}
2025-06-01,acct-1,sub-1,DB,rg-dev,res-0043,westeurope,42.346,2.83,119.85,{}
2025-06-01,acct-1,sub-1,Networking,rg-prod,res-0044,westeurope,42.1,1.97,82.92,{}
2025-06-01,acct-1,sub-1,Storage,rg-prod,res-0045,eastus,35.504,4.266,151.46,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0046,westeurope,16.708,3.962,66.2,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0047,westeurope,47.213,1.594,75.24,{}
2025-06-01,acct-1,sub-1,Networking,rg-prod,res-0048,eastus,8.543,9.092,77.67,{}
2025-06-01,acct-1,sub-1,Compute,rg-prod,res-0049,westeurope,17.02,2.163,36.81,{}
2025-06-01,acct-1,sub-1,Compute,rg-prod,res-0050,westeurope,47.101,1.327,62.48,{}
2025-06-01,acct-1,sub-1,Networking,rg-prod,res-0051,westeurope,20.291,14.044,284.96,{}
2025-06-01,acct-1,sub-1,Compute,rg-dev,res-0052,eastus,38.027,4.867,185.09,{}
2025-06-01,acct-1,sub-1,DB,rg-prod,res-0053,westeurope,35.822,1.188,42.57,{}
2025-06-01,acct-1,sub-1,Compute,rg-prod,res-0054,westeurope,5.462,40.599,221.75,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0055,southeastasia,0.005,19708.0,197.08,{}
2025-06-01,acct-1,sub-1,DB,rg-prod,res-0056,westeurope,3.9,52.397,204.35,{}
2025-06-01,acct-1,sub-1,DB,rg-dev,res-0057,westeurope,20.505,13.949,286.02,{}
2025-06-01,acct-1,sub-1,Compute,rg-staging,res-0058,southeastasia,7.042,35.261,248.31,{}
2025-06-01,acct-1,sub-1,Compute,rg-dev,res-0059,southeastasia,13.267,6.881,91.29,{}
2025-06-01,acct-1,sub-1,Compute,rg-staging,res-0060,southeastasia,9.099,14.797,134.64,{}
2025-06-01,acct-1,sub-1,Networking,rg-dev,res-0061,southeastasia,0.461,340.304,156.88,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0062,eastus,12.108,7.906,95.72,{}
2025-06-01,acct-1,sub-1,Compute,rg-staging,res-0063,westeurope,40.679,4.122,167.69,{}
2025-06-01,acct-1,sub-1,Networking,rg-prod,res-0064,westeurope,26.629,0.61,16.25,{}
2025-06-01,acct-1,sub-1,DB,rg-dev,res-0065,southeastasia,27.384,7.1,194.44,{}
2025-06-01,acct-1,sub-1,DB,rg-dev,res-0066,westeurope,48.242,7.657,369.41,{}
2025-06-01,acct-1,sub-1,Storage,rg-prod,res-0067,eastus,24.607,5.799,142.7,{}
2025-06-01,acct-1,sub-1,Networking,rg-prod,res-0068,eastus,2.618,42.361,110.9,{}
2025-06-01,acct-1,sub-1,Compute,rg-staging,res-0069,westeurope,16.383,10.527,172.46,{}
2025-06-01,acct-1,sub-1,DB,rg-dev,res-0070,eastus,0.79,324.519,256.37,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0071,eastus,5.627,52.371,294.69,{}
2025-06-01,acct-1,sub-1,Storage,rg-dev,res-0072,westeurope,41.648,5.132,213.74,{}
2025-06-01,acct-1,sub-1,Compute,rg-staging,res-0073,eastus,35.649,7.177,255.85,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0074,westeurope,36.492,0.788,28.76,{}
2025-06-01,acct-1,sub-1,DB,rg-dev,res-0075,southeastasia,43.347,1.288,55.84,{}
2025-06-01,acct-1,sub-1,Compute,rg-prod,res-0076,eastus,28.624,0.422,12.09,{}
2025-06-01,acct-1,sub-1,Storage,rg-dev,res-0077,southeastasia,24.557,2.444,60.02,{}
2025-06-01,acct-1,sub-1,Networking,rg-staging,res-0078,southeastasia,6.321,21.194,133.97,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0079,eastus,8.635,16.876,145.72,{}
2025-06-01,acct-1,sub-1,Networking,rg-dev,res-0080,southeastasia,37.007,7.869,291.21,{}
2025-06-01,acct-1,sub-1,Networking,rg-dev,res-0081,eastus,17.374,7.648,132.87,{}
2025-06-01,acct-1,sub-1,DB,rg-dev,res-0082,westeurope,38.96,2.253,87.76,{}
2025-06-01,acct-1,sub-1,Networking,rg-staging,res-0083,eastus,36.751,2.103,77.3,{}
2025-06-01,acct-1,sub-1,Compute,rg-prod,res-0084,eastus,49.246,3.363,165.59,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0085,eastus,2.891,33.916,98.05,{}
2025-06-01,acct-1,sub-1,Networking,rg-staging,res-0086,southeastasia,34.284,2.533,86.83,{}
2025-06-01,acct-1,sub-1,DB,rg-prod,res-0087,westeurope,36.094,2.893,104.43,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0088,eastus,40.626,6.001,243.79,{}
2025-06-01,acct-1,sub-1,Storage,rg-prod,res-0089,southeastasia,7.39,5.932,43.84,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0090,westeurope,20.881,8.452,176.48,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0091,eastus,39.513,8.03,317.3,{}
2025-06-01,acct-1,sub-1,Networking,rg-prod,res-0092,eastus,44.659,0.42,18.77,{}
2025-06-01,acct-1,sub-1,Compute,rg-dev,res-0093,southeastasia,32.979,0.653,21.55,{}
2025-06-01,acct-1,sub-1,Storage,rg-prod,res-0094,southeastasia,2.584,62.388,161.21,{}
2025-06-01,acct-1,sub-1,Compute,rg-prod,res-0095,westeurope,37.564,4.572,171.73,{}
2025-06-01,acct-1,sub-1,Storage,rg-prod,res-0096,southeastasia,15.573,19.228,299.44,{}
2025-06-01,acct-1,sub-1,Compute,rg-prod,res-0097,westeurope,23.708,9.952,235.94,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0098,southeastasia,46.054,0.497,22.89,{}
2025-06-01,acct-1,sub-1,Compute,rg-dev,res-0099,westeurope,34.762,1.026,35.65,{}
2025-06-01,acct-1,sub-1,Networking,rg-dev,res-0100,eastus,30.292,1.58,47.86,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0101,westeurope,8.36,2.764,23.11,{}
2025-06-01,acct-1,sub-1,Networking,rg-staging,res-0102,southeastasia,23.059,4.128,95.18,{}
2025-06-01,acct-1,sub-1,Networking,rg-dev,res-0103,southeastasia,33.755,5.293,178.66,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0104,southeastasia,7.152,6.826,48.82,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0105,eastus,42.071,0.243,10.22,{}
2025-06-01,acct-1,sub-1,Networking,rg-prod,res-0106,westeurope,27.677,4.677,129.45,{}
2025-06-01,acct-1,sub-1,Storage,rg-dev,res-0107,southeastasia,36.215,7.456,270.02,{}
2025-06-01,acct-1,sub-1,Networking,rg-staging,res-0108,eastus,39.003,9.36,365.05,{}
2025-06-01,acct-1,sub-1,Storage,rg-dev,res-0109,southeastasia,47.194,3.706,174.92,{}
2025-06-01,acct-1,sub-1,Compute,rg-dev,res-0110,westeurope,5.954,33.468,199.27,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0111,westeurope,31.812,0.164,5.22,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0112,westeurope,30.479,0.483,14.71,{}
2025-06-01,acct-1,sub-1,DB,rg-dev,res-0113,eastus,27.338,1.715,46.89,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0114,southeastasia,11.3,10.49,118.54,{}
2025-06-01,acct-1,sub-1,Networking,rg-staging,res-0115,eastus,48.775,3.133,152.81,{}
2025-06-01,acct-1,sub-1,Compute,rg-prod,res-0116,westeurope,11.402,2.282,26.02,{}
2025-06-01,acct-1,sub-1,DB,rg-prod,res-0117,eastus,31.764,3.44,109.27,{}
2025-06-01,acct-1,sub-1,DB,rg-dev,res-0118,westeurope,35.781,4.192,149.99,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0119,southeastasia,42.568,6.318,268.93,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0120,eastus,14.399,3.919,56.43,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0121,eastus,37.905,0.312,11.81,{}
2025-06-01,acct-1,sub-1,Compute,rg-prod,res-0122,southeastasia,45.539,5.58,254.12,{}
2025-06-01,acct-1,sub-1,Storage,rg-prod,res-0123,southeastasia,9.712,2.4,23.31,{}
2025-06-01,acct-1,sub-1,Compute,rg-dev,res-0124,southeastasia,28.473,6.336,180.41,{}
2025-06-01,acct-1,sub-1,Compute,rg-dev,res-0125,westeurope,22.854,10.659,243.6,{}
2025-06-01,acct-1,sub-1,Networking,rg-prod,res-0126,westeurope,3.645,85.18,310.48,{}
2025-06-01,acct-1,sub-1,Compute,rg-staging,res-0127,eastus,30.747,4.572,140.57,{}
2025-06-01,acct-1,sub-1,Storage,rg-dev,res-0128,westeurope,18.281,3.597,65.75,{}
2025-06-01,acct-1,sub-1,Networking,rg-staging,res-0129,eastus,38.314,2.082,79.78,{}
2025-06-01,acct-1,sub-1,DB,rg-dev,res-0130,eastus,43.386,3.476,150.83,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0131,westeurope,49.172,0.121,5.96,{}
2025-06-01,acct-1,sub-1,DB,rg-dev,res-0132,eastus,39.683,5.722,227.06,{}
2025-06-01,acct-1,sub-1,Storage,rg-prod,res-0133,westeurope,42.498,4.595,195.27,{}
2025-06-01,acct-1,sub-1,DB,rg-dev,res-0134,eastus,12.438,15.463,192.33,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0135,eastus,2.676,87.866,235.13,{}
2025-06-01,acct-1,sub-1,DB,rg-prod,res-0136,eastus,5.494,25.411,139.61,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0137,eastus,22.392,3.488,78.1,{}
2025-06-01,acct-1,sub-1,Storage,rg-dev,res-0138,eastus,6.958,39.983,278.2,{}
2025-06-01,acct-1,sub-1,Storage,rg-dev,res-0139,westeurope,48.696,0.3,14.62,{}
2025-06-01,acct-1,sub-1,Compute,rg-staging,res-0140,westeurope,3.392,99.124,336.23,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0141,southeastasia,4.638,28.866,133.88,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0142,westeurope,20.474,8.25,168.92,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0143,southeastasia,9.796,20.963,205.35,{}
2025-06-01,acct-1,sub-1,Networking,rg-dev,res-0144,westeurope,26.42,8.079,213.44,{}
2025-06-01,acct-1,sub-1,Storage,rg-prod,res-0145,westeurope,39.559,5.079,200.91,{}
2025-06-01,acct-1,sub-1,DB,rg-prod,res-0146,westeurope,23.522,11.065,260.27,{}
2025-06-01,acct-1,sub-1,Networking,rg-prod,res-0147,southeastasia,16.514,19.952,329.49,{}
2025-06-01,acct-1,sub-1,DB,rg-prod,res-0148,eastus,26.403,1.834,48.41,{}
2025-06-01,acct-1,sub-1,Compute,rg-dev,res-0149,eastus,4.697,54.024,253.75,{}
2025-06-01,acct-1,sub-1,Networking,rg-prod,res-0150,westeurope,4.959,35.287,174.99,{}
2025-06-01,acct-1,sub-1,DB,rg-prod,res-0151,eastus,21.721,9.707,210.85,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0152,southeastasia,41.372,0.678,28.07,{}
2025-06-01,acct-1,sub-1,Networking,rg-dev,res-0153,eastus,47.844,2.005,95.93,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0154,eastus,5.208,29.891,155.67,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0155,westeurope,4.896,13.609,66.63,{}
2025-06-01,acct-1,sub-1,Networking,rg-dev,res-0156,eastus,10.126,18.262,184.92,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0157,southeastasia,30.285,11.86,359.18,{}
2025-06-01,acct-1,sub-1,DB,rg-prod,res-0158,southeastasia,29.39,1.232,36.21,{}
2025-06-01,acct-1,sub-1,Storage,rg-dev,res-0159,westeurope,9.274,10.602,98.32,{}
2025-06-01,acct-1,sub-1,Networking,rg-dev,res-0160,southeastasia,2.376,19.116,45.42,{}
2025-06-01,acct-1,sub-1,Storage,rg-dev,res-0161,westeurope,30.545,6.336,193.54,{}
2025-06-01,acct-1,sub-1,Networking,rg-staging,res-0162,westeurope,41.192,3.289,135.49,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0163,eastus,28.835,4.912,141.63,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0164,southeastasia,21.098,14.197,299.52,{}
2025-06-01,acct-1,sub-1,Compute,rg-prod,res-0165,eastus,17.646,8.354,147.42,{}
2025-06-01,acct-1,sub-1,Compute,rg-dev,res-0166,southeastasia,48.24,6.295,303.68,{}
2025-06-01,acct-1,sub-1,Networking,rg-prod,res-0167,eastus,21.862,4.961,108.46,{}
2025-06-01,acct-1,sub-1,Networking,rg-dev,res-0168,eastus,30.476,8.592,261.84,{}
2025-06-01,acct-1,sub-1,Storage,rg-dev,res-0169,southeastasia,24.856,5.229,129.96,{}
2025-06-01,acct-1,sub-1,Compute,rg-prod,res-0170,southeastasia,7.366,9.728,71.66,{}
2025-06-01,acct-1,sub-1,Compute,rg-dev,res-0171,southeastasia,10.076,4.922,49.59,{}
2025-06-01,acct-1,sub-1,Compute,rg-dev,res-0172,eastus,27.8,12.538,348.56,{}
2025-06-01,acct-1,sub-1,Storage,rg-dev,res-0173,westeurope,16.318,1.908,31.14,{}
2025-06-01,acct-1,sub-1,Compute,rg-dev,res-0174,eastus,14.156,21.033,297.74,{}
2025-06-01,acct-1,sub-1,Networking,rg-prod,res-0175,southeastasia,28.839,8.739,252.03,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0176,southeastasia,2.364,76.341,180.47,{}
2025-06-01,acct-1,sub-1,Compute,rg-dev,res-0177,westeurope,19.602,8.256,161.84,{}
2025-06-01,acct-1,sub-1,Storage,rg-dev,res-0178,westeurope,6.451,20.008,129.07,{}
2025-06-01,acct-1,sub-1,Compute,rg-dev,res-0179,southeastasia,17.639,6.248,110.2,{}
2025-06-01,acct-1,sub-1,Compute,rg-staging,res-0180,eastus,25.08,3.598,90.24,{}
2025-06-01,acct-1,sub-1,DB,rg-dev,res-0181,eastus,9.316,13.63,126.98,{}
2025-06-01,acct-1,sub-1,DB,rg-dev,res-0182,westeurope,0.303,376.832,114.18,{}
2025-06-01,acct-1,sub-1,Compute,rg-dev,res-0183,southeastasia,11.855,8.367,99.19,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0184,westeurope,23.561,3.555,83.76,{}
2025-06-01,acct-1,sub-1,Networking,rg-prod,res-0185,southeastasia,23.923,1.322,31.63,{}
2025-06-01,acct-1,sub-1,Compute,rg-prod,res-0186,southeastasia,47.24,0.859,40.59,{}
2025-06-01,acct-1,sub-1,Compute,rg-prod,res-0187,westeurope,23.417,6.634,155.36,{}
2025-06-01,acct-1,sub-1,Storage,rg-prod,res-0188,southeastasia,44.389,5.473,242.96,{}
2025-06-01,acct-1,sub-1,Networking,rg-staging,res-0189,southeastasia,11.036,24.211,267.19,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0190,eastus,18.128,4.966,90.02,{}
2025-06-01,acct-1,sub-1,Networking,rg-dev,res-0191,eastus,11.084,6.983,77.4,{}
2025-06-01,acct-1,sub-1,Storage,rg-prod,res-0192,westeurope,29.798,10.425,310.64,{}
2025-06-01,acct-1,sub-1,Compute,rg-staging,res-0193,eastus,1.377,67.117,92.42,{}
2025-06-01,acct-1,sub-1,Compute,rg-prod,res-0194,westeurope,15.226,11.822,180.0,{}
2025-06-01,acct-1,sub-1,Networking,rg-prod,res-0195,westeurope,31.498,10.202,321.35,{}
2025-06-01,acct-1,sub-1,Networking,rg-staging,res-0196,eastus,5.584,39.409,220.06,{}
2025-06-01,acct-1,sub-1,Compute,rg-dev,res-0197,southeastasia,41.64,2.484,103.42,{}
2025-06-01,acct-1,sub-1,DB,rg-prod,res-0198,westeurope,1.519,206.728,314.02,{}
2025-06-01,acct-1,sub-1,Storage,rg-dev,res-0199,southeastasia,32.886,6.98,229.56,{}
2025-06-01,acct-1,sub-1,Networking,rg-dev,res-0200,southeastasia,20.463,15.529,317.76,{}
2025-06-01,acct-1,sub-1,Storage,rg-dev,res-0201,southeastasia,15.347,8.554,131.28,{}
2025-06-01,acct-1,sub-1,DB,rg-dev,res-0202,westeurope,39.679,8.839,350.71,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0203,westeurope,44.71,5.726,255.99,{}
2025-06-01,acct-1,sub-1,Compute,rg-prod,res-0204,westeurope,1.979,96.22,190.42,{}
2025-06-01,acct-1,sub-1,DB,rg-prod,res-0205,westeurope,39.197,3.578,140.26,{}
2025-06-01,acct-1,sub-1,Networking,rg-dev,res-0206,southeastasia,1.208,121.871,147.22,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0207,westeurope,24.886,6.232,155.08,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0208,southeastasia,35.784,0.881,31.52,{}
2025-06-01,acct-1,sub-1,Compute,rg-dev,res-0209,westeurope,47.178,1.562,73.69,{}
2025-06-01,acct-1,sub-1,DB,rg-dev,res-0210,westeurope,27.572,4.058,111.89,{}
2025-06-01,acct-1,sub-1,Storage,rg-dev,res-0211,southeastasia,48.431,0.787,38.1,{}
2025-06-01,acct-1,sub-1,DB,rg-dev,res-0212,southeastasia,42.773,3.358,143.62,{}
2025-06-01,acct-1,sub-1,Compute,rg-staging,res-0213,southeastasia,3.384,69.79,236.17,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0214,westeurope,49.054,0.642,31.48,{}
2025-06-01,acct-1,sub-1,Networking,rg-staging,res-0215,westeurope,28.175,7.241,204.02,{}
2025-06-01,acct-1,sub-1,Networking,rg-dev,res-0216,southeastasia,27.852,12.204,339.91,{}
2025-06-01,acct-1,sub-1,DB,rg-dev,res-0217,eastus,33.345,2.904,96.83,{}
2025-06-01,acct-1,sub-1,Compute,rg-staging,res-0218,westeurope,19.117,17.654,337.49,{}
2025-06-01,acct-1,sub-1,Networking,rg-prod,res-0219,westeurope,34.601,3.294,113.98,{}
2025-06-01,acct-1,sub-1,DB,rg-staging,res-0220,eastus,16.634,1.522,25.32,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0221,westeurope,6.109,27.527,168.16,{}
2025-06-01,acct-1,sub-1,DB,rg-prod,res-0222,eastus,4.118,14.136,58.21,{}
2025-06-01,acct-1,sub-1,Compute,rg-prod,res-0223,eastus,3.495,68.898,240.8,{}
2025-06-01,acct-1,sub-1,Networking,rg-staging,res-0224,eastus,37.796,2.655,100.33,{}
2025-06-01,acct-1,sub-1,Networking,rg-staging,res-0225,southeastasia,40.487,6.335,256.49,{}
2025-06-01,acct-1,sub-1,DB,rg-dev,res-0226,westeurope,13.255,5.449,72.22,{}
2025-06-01,acct-1,sub-1,Networking,rg-prod,res-0227,southeastasia,25.727,2.343,60.28,{}
2025-06-01,acct-1,sub-1,Compute,rg-staging,res-0228,westeurope,8.711,40.08,349.14,{}
2025-06-01,acct-1,sub-1,Storage,rg-dev,res-0229,southeastasia,5.072,44.223,224.3,{}
2025-06-01,acct-1,sub-1,Networking,rg-prod,res-0230,westeurope,28.487,3.919,111.63,{}
2025-06-01,acct-1,sub-1,Compute,rg-dev,res-0231,eastus,8.428,17.145,144.5,{}
2025-06-01,acct-1,sub-1,Storage,rg-staging,res-0232,westeurope,37.753,3.772,142.39,{}
2025-06-01,acct-1,sub-1,Networking,rg-dev,res-0233,southeastasia,30.248,7.869,238.01,{}
2025-06-01,acct-1,sub-1,Compute,rg-staging,res-0234,westeurope,5.144,37.492,192.86,{}
2025-06-01,acct-1,sub-1,Networking,rg-prod,res-0235,westeurope,47.801,2.562,122.49,{}
2025-06-01,acct-1,sub-1,Compute,rg-dev,res-0236,eastus,44.624,0.889,39.68,{}
2025-06-01,acct-1,sub-1,Networking,rg-prod,res-0237,westeurope,3.52,68.713,241.87,{}
2025-06-01,acct-1,sub-1,Compute,rg-staging,res-0238,eastus,27.767,9.106,252.86,{}
